"Vernuenftigkeit","","Rationalitaet vernuenftige Denkweise"
"bearbeiten","","unter Kultur nehmen in Kultur nehmen beackern ackern bestellen (Boden) kultivieren"
"Gemeiner Lauch","","Breitlauch Winterlauch Lauch (sueddt.) Welschzwiebel Spanischer Lauch Fleischlauch Porree (norddeutsch) Aschlauch"
"Cephalopod","","Kopffueßer Tintenfisch"
"Laehmung","","Paralyse (fachspr.)"
"Sequester (fachspr.)","","abgestorbenes Teil eines Organs"
"Kontosaldo","","Kontostand"
"Sattheit","","Saturation (fachspr.) Saettigung"
"abstuerzen","","niedergehen absinken abfallen fallen"
"Wild","","Jagdbeute Wildfleisch Wildbret"
"Bulle (ugs.)","","Schrank (ugs., fig.) Riese (Hauptform) (so eine) Kante (mit Geste) (ugs.) Riesenkerl Huene wenn (d)er im Tuerrahmen steht, wird es dunkel (ugs., Spruch) (ein) Trumm von einem Mann Huenengestalt (eine) XXL-Ausgabe (ugs., scherzhaft) Kleiderschrank (ugs., fig.) Koloss Kerl wie ein Baum (ugs.) Zweimetermann Goliath"
"harmonisierend","","einmuetig kongenial geistesverwandt geistig ebenbuertig"
"(sich) einstellen (auf)","","(sich) akkommodieren (sich) einrichten (auf) anpassen"
"Verbindungsperson","","Kontaktperson Vertrauensperson Ansprechpartner Ansprechperson"
"hochhieven","","hieven schwer heben"
"v. H.","","Prozent % von Hundert pro Hundert"
"konditionieren (fachspr.)","","trainieren abrichten einueben dressieren trimmen"
"Ausgangszustand","","Status quo (lat.) gegenwaertiger Zustand"
"(sich) zurueckfuehren lassen auf","","(sich) reduzieren lassen auf"
"Ges.m.b.H. (oesterr.)","","GesmbH (oesterr.) Gesellschaft mit beschraenkter Haftung GmbH"
"Dornstrauch","","Dornbusch"
"abschuppen","","Schuppen entfernen schuppen"
"identisch","","ebenso ident (oesterr.) wie genauso haargenau dasselbe ohne Unterschied dasselbe gleich ein und dasselbe gleichartig dasselbe in Gruen (ugs.)"
"Abrogation","","Kuendigung Außerkraftsetzung Aufhebung"
"ciao (ital.)","","tschues ade Servus (oesterr.) lebe wohl adieu (franz.) tschuess vale (lat.)"
"anschwellen lassen","","anwachsen lassen steigern"
"Andacht","","Anerkennung Ehrung Ehre Achtung"
"gegenzeichnen","","bestaetigen"
"postpartum (fachspr.)","","postnatal postpartal nachgeburtlich nach der Geburt"
"Schlaeger","","Knueppel Keule Pruegel"
"Wohnbezirk","","Graetzl (ugs., wienerisch) Wohnviertel (Hauptform) Wohngebiet Wohnblock Kiez (ugs., berlinerisch) Wohnquartier Wohngegend Veedel (ugs., koelsch) Block Graetzel (ugs., wienerisch) Barrio (fachspr., Jargon, spanisch)"
"Mutter der Kompanie (ugs., fig.)","","Spieß (ugs.) Kompaniefeldwebel"
"ausgewuchtet","","ausgeglichen geglaettet"
"Vorsteher","","Prinzipal"
"Firmenerscheinungsbild","","Firmenbild Markenauftritt Firmenimage"
"Drahtbund","","Drahtrolle"
"Gastropode (fachspr.)","","Schnecke"
"aufbrechen","","aufhebeln knacken"
"Steigrohr","","Steigleitung"
"ultramodern","","supermodern"
"Zyprer","","Zypriot"
"Anzeigentarif","","Anzeigenkosten Werbetarif"
"Niete (auf Kleidung)","","Niet"
"andere schlecht machen (ugs.)","","andere runtermachen (ugs.)"
"Akzeptierung","","Aufnahme Akzeptanz Annahme"
"Schmankerl (ugs.)","","Gaumenfreude Leckerli (beim Sprechen ueber Tiere) Spezialitaet Gustostueckerl (oesterr.) Leckerbissen (lukullischer) Hochgenuss Gaumenschmaus Gaumenkitzel kulinarische Offenbarung (eine) Koestlichkeit Genuss Delikatesse"
"einzeln (umstaendlich) anfuehren","","ausfuehrlich angeben spezifizieren beschreiben"
"forthetzen","","losstuerzen"
"Gerinnung","","Koagulation (fachspr.) Gerinnen"
"haeufig","","x-fach zigmal"
"(geistreiche) Verspottung","","Ridikuelisierung (geh., franz.) Persiflage Spoettelei"
"an sich nehmen","","in Besitz nehmen (sich einer Sache) bemaechtigen an sich reißen (ugs.) Besitz ergreifen von (sich) etwas aneignen"
"Kommunikationssteuerung","","Uebermittlungskontrolle"
"Kongregation","","Fraternitaet Bruderschaft Sodalitaet"
"leise (fig.)","","zurueckgenommen (geh.) diskret ruecksichtsvoll dezent vorsichtig taktvoll unauffaellig verhalten unaufdringlich zurueckhaltend schonend"
"Funktionstest","","Funktionspruefung"
"Aufnahme eines Stoffes","","Einverleibung Inkorporation (fachspr.)"
"Verantwortlicher","","...gestalter Urheber Macher ...macher Hauptmatador (fig.) Gestalter Ausloeser Initiator Initiant (schweiz.) Verursacher"
"Reklamation","","(ein) Aber Beanstandung Einsprache (schweiz., oesterr.) Gegenstimme Einspruch Vorbehalt Intervention (fachspr.) Rekurs (schweiz., oesterr.) Protest Entgegnung Einwendung Einwand (Hauptform) Widerspruch Widerrede Gegenargument"
"Flegeljahre","","Jugendjahre Reifezeit Jugendalter Pubertaetsjahre Zeit der einsetzenden Geschlechtsreife Entwicklungsjahre Entwicklungsalter Pubertaetszeit Pubertaet Adoleszenz"
"Umschaltung","","Umstellung"
"saeubern","","(Filme von anstoeßigen Stellen) reinigen kuerzen zensieren"
"horchen","","zuhoeren (Hauptform) ganz Ohr sein (ugs.) lauschen die Ohren spitzen (ugs.) (die) Ohren aufsperren hinhoeren"
"Geistesverwandtschaft","","Interessengleichheit"
"sachverstaendig","","bewandert erfahren sachkundig beschlagen kundig kenntnisreich hat Ahnung (ugs.) kompetent professionell fachkundig kennt sich aus qualifiziert"
"Breitstrahler (veraltet, oesterr.)","","Nebelscheinwerfer"
"Verschiebung","","Verlegung (nach)"
"Zeitabdruck","","Zeitstempel"
"Anaesthesist (fachspr.)","","Narkosearzt Anaesthesiologe (fachspr.) Facharzt fuer Anaesthesiologie"
"vielfaeltig","","mannigfaltig mancherlei verschiedenartig eine große Auswahl an gemischt eine breite Palette an (fig.) mannigfach pluralistisch vielschichtig bunt facettenreich vielgestaltig"
"Schielen","","Strabismus (fachspr.)"
"Frueh kruemmt sich, was ein Haekchen werden will. (ugs., Sprichwort)","","zurueckrudern (fig.) einknicken (ugs., fig.) (ein) Einsehen haben (sich) einsichtig zeigen (den) Kopf einziehen (fig.) zu Kreuze kriechen (geh., abwertend, fig.) (sich) ducken (fig.) einlenken klein beigeben den Schwanz einziehen (ugs., fig.) (sich) fuegen nachgeben (Hauptform) kuschen (ugs.) (sich) beugen kein Rueckgrat haben (fig.) kleine Broetchen backen (muessen) (fig.) weichen zurueckweichen (einen) Rueckzieher machen (ugs.)"
"sproede","","trocken"
"Europaeisches Waehrungsinstitut","","EWI (Abkuerzung)"
"abbinden","","verdicken"
"Deontologie","","Pflichtethik Deontologische Ethik Lehre der ethischen Pflichten"
"Kaelte verbreiten","","kuehlen"
"Quersumme","","Pruefsumme Checksumme"
"trippeln","","taenzeln scharwenzeln (ugs.)"
"verzaerteln","","betuddeln (ugs., norddeutsch) verpimpeln (ugs., regional) betuetern (ugs., norddeutsch) (immer nur) mit Samthandschuhen anfassen (ugs., fig.) ueberbehueten von vorne bis hinten bedienen betutteln (ugs., norddeutsch) (jemandem) den (eigenen) Hintern hinterhertragen (ugs.) (jemandem) den Arsch pudern (derb, fig.) betueddeln (ugs., norddeutsch) (es jemandem) vorne und hinten hereinstecken (derb, fig.) (jemandem) jede Arbeit abnehmen (jemandem) den Arsch nachtragen (derb, fig., variabel) verwoehnen verweichlichen verpaeppeln in Watte packen (fig.) verziehen verhaetscheln (jemandem) Zucker in den Arsch blasen (derb, fig.) haetscheln und taetscheln"
"gedankenlos","","verantwortungslos sorglos bedenkenlos unverantwortlich leichtfertig unbekuemmert leichtfueßig unbedacht"
"kontrahieren","","zusammenziehen"
"Reiniger","","Saeuberer"
"UdSSR (Abkuerzung)","","Union der Sozialistischen Sowjetrepubliken Reich des Boesen (abwertend, historisch) Sowjetunion (Hauptform) SU (Abkuerzung) SSSR (Abkuerzung)"
"folgen lassen","","hinzufuegen zu"
"selbstverfreilich (ugs.)","","sicherlich bereitwillig (Hauptform) gern anstandslos gerne freilich gewiss natuerlich (ugs.) sicher selbstverstaendlich freudig no na (ugs., oesterr.) selbstredend"
"aeolisch","","aeolisch"
"Sonderausgabe","","Spezialausgabe Sondernummer"
"Melaena (fachspr.)","","Teerstuhl"
"kess","","salopp"
"nicht (mehr) alle Tassen im Schrank haben (ugs., fig.)","","durchgedreht (ugs.) geistig umnachtet narrisch (ugs., bair.) unzurechnungsfaehig jeck (ugs., koelsch) bekloppt (ugs.) neben der Spur (ugs.) wahnsinnig geisteskrank (total) durchgeknallt (ugs.) geistesgestoert ballaballa (ugs.) nasch (ugs., bair.) von Sinnen (geh., literarisch, veraltet) verrueckt (geworden) (total) von der Rolle psychotisch nicht ganz dicht (ugs.) gaga (ugs.) irre (ugs.) unter Wahnvorstellungen leidend durch den Wind (ugs.) irrsinnig (ugs.) (wohl) mit dem Klammerbeutel gepudert (worden) sein (ein) Ei am Wandern haben (derb, regional) einen Huscher haben (ugs.) (einen) Sprung in der Schuessel haben (ugs., fig.)"
"stattfinden","","ueber die Buehne gehen (ugs.) los sein (ugs.) seinen Lauf nehmen abrollen verlaufen abgehen (ugs.) veranstaltet werden vor sich gehen (ugs.) seinen Verlauf nehmen abgewickelt werden (sich) vollziehen (geh.) laufen vonstattengehen im Gange sein ablaufen vorgehen (ugs.)"
"Tyrannei","","Despotismus Terror Schreckensherrschaft Diktatur Zwangsherrschaft Willkuerherrschaft Despotie Gewaltherrschaft Tyrannis"
"hinter dem Augapfel","","retrobulbaer (fachspr.)"
"große Nachfrage","","Andrang Run (auf) Zulauf Zustrom Ansturm"
"nicht alle (seine) fuenf Sinne beisammen haben","","(in Gedanken) versunken nicht ganz bei sich geistig weggetreten weit weg (ugs.) in Gedanken (ugs.) geistig abwesend gedankenverloren nicht ganz da (ugs.) selbstvergessen erdenfern (geh.) entrueckt (geh.) geistesabwesend voellig daneben (sein) (ugs.) in den Wolken Absencen haben (geh.) abwesend"
"Blattstiel","","Stiel Bluetenstiel"
"Geltendmachung","","Ausuebung"
"Musterbild","","Schulbeispiel Bilderbuch-... wie gemalt Modell Idealbild Inbegriff Prototyp wie aus dem Bilderbuch Paradebeispiel Praezedenzfall (fig.) Klassiker (auch figurativ, auch ironisch) wie aus dem Lehrbuch Musterbeispiel Verkoerperung Idealtyp"
"Schaufensterpuppe","","Modellpuppe"
"schwelen","","schmoren glimmen"
"Kernkraftwerk","","Meiler (fig.) AKW Nuklearmeiler (ugs.) Atomkraftwerk Atommeiler (ugs.) KKW"
"struppig","","zottelig zerzaust zottig straehnig"
"mustergueltig","","maßgebend"
"trotzig","","schweren Herzens (ugs.) unfreiwillig widerwillig ungern"
"Vereidigter","","Geschworener"
"Unterleibs...","","Bauch... am Bauch abdominal (fachspr.)"
"dazwischengehen","","dazwischenfahren dazwischenhauen dazwischenkommen"
"Hervorbringung","","Anfertigung Aufbau Erstellung Zubereitung Erzeugung Schaffung Produktion Herstellung Fertigung Fabrikation Generierung"
"Pedal","","Fußhebel"
"klingeln","","klimpern"
"zusammenstoßen (mit)","","prallen stoßen (an, gegen) auftreffen (auf) prellen"
"Hilfsprogramm","","Systemprogramm Dienstprogramm Tool (fachspr.)"
"Intarsie","","eingelegtes Muster Einlegearbeit Intarsia"
"verrechnen","","aufrechnen miteinander ausgleichen anrechnen"
"verklugfiedeln (ugs.)","","(jemandem etwas) beibringen rueberbringen (ugs.) (jemandem etwas) verklickern (ugs.) erlaeutern darlegen darbringen klarmachen (ugs.) vermitteln ausfuehren konkretisieren explizieren herueberbringen (ugs.) praezisieren erklaeren"
"Deo","","Deodorant Desodorant"
"die Taufe empfangen","","(sich) taufen lassen"
"Forst","","Tann Holz Wald"
"Damm","","Wall Boeschung Ufer"
"uebereilt","","hastig hektisch fieberhaft"
"Nervenarzt","","Neurologe"
"Violinenbauer","","Violinenhersteller Geigenhersteller Geigenbauer"
"Box","","Packung Schachtel Karton"
"Neugierde","","Wissbegierde Entdeckerfreude Neugier Wissensdurst"
"Huelse","","Schale Schote"
"hoeckerig","","knotig tuberkular warzig"
"Altruismus","","Selbstverleugnung Selbstaufopferung Opferbereitschaft Hilfsbereitschaft Selbstlosigkeit Uneigennuetzigkeit"
"Arzneiausgabe","","Apotheke"
"Einleitung","","Herbeifuehren"
"Betrag","","Absolutbetrag (fachspr.) Summe Menge"
"versteinern","","verknoechern"
"absaufen (ugs.)","","in den Fluten umkommen untergehen ersaufen den nassen Tod erleiden den nassen Tod finden versaufen (derb) ertrinken (Hauptform)"
"Werkzeug (Hauptform)","","Instrument Geraetschaft"
"Gesoeff (ugs.)","","Durstloescher (ugs.) Getraenk Trank Tropfen (ugs.) (das) Trinken (ugs.) Drink (ugs.) Trunk"
"sehr klein","","mikroskopisch gering nano... mikro... klein infinitesimal unendlich klein winzig klitzeklein"
"ins Gleichgewicht bringen","","austarieren aufeinander abstimmen ausbalancieren"
"reinquetschen (ugs.)","","reinzwaengen (ugs.) hineinpacken hineinquetschen reinpacken (ugs.) hineinstopfen hineinzwaengen"
"unuebersehbar","","unschaetzbar nicht abschaetzbar"
"hintereinander","","hintereinanderweg in Serie am Stueck ohne Pause in Folge nacheinander aufeinanderfolgend ohne Unterbrechung aufeinander folgend in einem durch"
"Wahrzeichen","","Hoheitszeichen Symbol Emblem"
"innerhalb","","intrinsisch (fachspr.)"
"Stammmorphem","","Wortstamm Stem (fachspr.) Stammwort Wurzelwort Stamm"
"Kompression","","Druck Pressung Verdichtung Komprimierung"
"eckig","","kantig"
"warm anziehen (ugs.)","","vermummen (ugs.)"
"Grundelement","","Hauptbestandteil wesentlicher Bestandteil"
"abkuehlen","","abschrecken"
"fratzenhaft","","grotesk absurd"
"Verkalkung","","Kalzinieren"
"Zusammengehoerigkeit","","Rahmen Kontext Umfeld Zusammenhang Zusammenhalt Kohaerenz"
"Insel","","Eiland"
"durch den Mund","","peroral (fachspr.)"
"linsenfoermig","","lentikular"
"muendlich","","Mund... den Mund betreffend oral (fachspr.) mundwaerts"
"Lautnachahmung","","Onomatopoesie Tonmalerei Wortbildung aus Naturlauten Onomatopoeie Schallwortbildung Klangnachbildung Schallnachahmung Tonwortbildung Lautmalerei Onomatopoiie Onomatopoie Klangnachahmung"
"waehlen","","votieren stimmen voten (ugs.) abstimmen entscheiden"
"Zaun","","Einzaeunung Umzaeunung Fenz (ugs.)"
"Reduktionsgetriebe","","Untersetzungsgetriebe Reduziergetriebe"
"zerren","","abschleppen schleppen hinter sich her schleifen ziehen mitreißen trecken (regional) reißen"
"kontinuierlich","","unveraenderlich unabaenderlich immer wieder stetig invariant (fachspr.) gleichbleibend jederzeit invariabel konstant inert feststehend staendig bestaendig"
"Anziehungskraft","","Zugkraft Anziehung"
"außerhalb des Koerpers","","extrakorporal"
"Ausloeser","","Ausloesemechanismus Triggerereignis Trigger"
"Staatszugehoerigkeit","","Staatsbuergerschaft Nationalitaet Staatsangehoerigkeit"
"Anurie (fachspr.)","","fehlende Harnabsonderung"
"Spitzsenker","","Senker"
"selbstzufrieden","","blasiert selbstgefaellig"
"eidetisch","","anschaulich bildhaft ikonisch"
"Inh.","","Eigentuemer Traeger Inhaber Eigner Besitzer"
"Ortskurve","","geometrischer Ort"
"Gebetsteppich","","Betteppich"
"zustehender Betrag","","(berechtigter) Anspruch"
"Kaeuflichkeit","","Verfuegbarkeit"
"CMOS","","komplementaere Metalloxid-Halbleiter"
"Mehrzahl","","Plural"
"Corpus Delicti","","Beweisstueck Nachweis Beweismaterial Beleg Beweis Beweismittel"
"aus erster Hand","","ungebraucht frisch ausgepackt unbenutzt neu (unbenutzt) (Hauptform) soeben fertig geworden jungfraeulich (ugs., fig.) neuwertig wie neu fabrikneu frischgebacken (ugs.)"
"entzuendungshemmend","","antiphlogistisch (fachspr.) antiinflammatorisch (fachspr.)"
"etwas liegen lassen","","(sich) nicht um etwas kuemmern etwas nicht erledigen"
"Eule","","Uhu (ugs.)"
"Uhr","","Zeitmesser Zeiteisen (ugs.) Zeitanzeiger Chronometer"
"(sich) zurueckziehen","","weggehen (Hauptform) (sich) entfernen (geh.) abtreten (fachspr.) verschwinden die Duese machen (ugs.) (sich) verziehen (ugs.) abdampfen (ugs.) Leine ziehen (ugs.) entschwinden (geh.) (sich) verduennisieren (ugs.) (sich) auf den Weg machen (ugs.) abhauen (ugs.) (sich) davon machen (ugs.) fortgehen verduften (ugs.) (sich) vom Acker machen (ugs.) (sich) trollen (ugs.) abzischen (ugs.)"
"die Schaerfe nehmen","","stumpf machen"
"um Geld anpumpen (ugs.)","","abbetteln anbetteln abschmutzen (oesterr.) betteln schnorren (ugs.)"
"Mast","","Pohl (ugs., norddeutsch) Stab Pfeiler Pfosten Pfahl Stange"
"Sekundaermarkt","","Umlaufmarkt Anschlussmarkt"
"Geschwulstwachstum hemmend","","antineoplastisch (fachspr.)"
"keinen Sinn haben","","keine Option (ein) tot geborenes Kind (fig.) fuer den Arsch (vulg.) fuehrt zu nichts (ugs.) (von vornherein) zum Scheitern verurteilt hat keinen Wert (ugs., ruhrdt.) aussichtslos (Hauptform) nicht realisierbar sinnlos illusorisch ohne Aussicht auf Erfolg hoffnungsloses Unterfangen keinen Sinn machen (gut) fuer die Tonne (ugs.) nichts zu machen sein Makulatur zu nichts fuehren ohne Sinn und Zweck fuer die Katz (ugs.) bringt nichts (ugs.) witzlos (ugs.) keinen Sinn und Zweck haben unsinnig zwecklos umsonst (ugs.) zu nichts gut sein (ugs.) keinen Zweck haben (ein) totgeborenes Kind (fig.) (das) kannst du vergessen (ugs.) vergeblich"
"verrucht (veraltend)","","ueber Leichen gehend (ugs.) hundsgemein hundig (oesterr.) verabscheuenswert boese gemein gehaessig niedertraechtig arglistig infam (geh.) unbarmherzig boesartig tueckisch perfide boshaft abgefeimt (veraltet) verabscheuungswuerdig ruchlos schuftig uebel (ugs.) verwerflich mies (ugs.) garstig fies intrigant"
"auf einen Haufen werfen","","zusammenwerfen"
"Touristenfuehrer","","Fremdenfuehrer Wegweiser"
"Ganove (ugs.)","","Bandit Galgenvogel (ugs.) Gangster Verbrecher (Hauptform) Halunke Galgenstrick (ugs.) Gauner"
"Hektik","","(psychische) Belastung Nervositaet Aufregung Stress Druck"
"UK (Abkuerzung)","","Vereinigtes Koenigreich GB (Abkuerzung) Vereinigtes Koenigreich Großbritannien und Nordirland (Amtsdeutsch) Großbritannien England (ugs.)"
"Feinverteilung","","Streuung"
"umsorgen","","hegen pflegen bemuttern (sich) kuemmern um"
"Altstadtgasse","","Gaesslein Gaesschen Weg Straeßchen Twiete (ugs., norddeutsch) Gasse"
"Schwemmland","","Marsch Marschland Mersch Masch"
"Kampagne","","Schritte Aktion Initiative Maßnahme"
"Nervenschmerz","","Neuralgie (fachspr.)"
"Terminal","","Sichtgeraet Datenendgeraet"
"(jemanden) beschuldigen","","anschuldigen Vorwuerfe machen (jemandem etwas) vorhalten zum Vorwurf machen (jemandem etwas) unter die Nase reiben (fig.) (jemandem etwas) vorwerfen (Hauptform) (jemandem etwas) aufs Brot schmieren (ugs., fig., variabel) Vorhaltungen machen"
"Hausarbeit","","Heimarbeit Schularbeit Hausaufgabe Schulaufgabe Hausuebung (oesterr.)"
"reichhaltig","","opulent reichlich ausgiebig ueppig ausfuehrlich"
"Geduldspiel","","Knobelei Geduldsspiel Raetsel Knobelspiel Vexier"
"lackieren","","in Email malen glasieren emaillieren"
"FDGB (Abkuerzung)","","Freier Deutscher Gewerkschaftsbund (DDR)"
"sorglos","","ganz schoen naiv (ugs.) tumb toericht vertrauensselig arglos an den Weihnachtsmann glauben (ugs., fig.) ahnungslos an den Osterhasen glauben (ugs., fig.) unbedarft leichtglaeubig naiv bedenkenlos schoen bloed (ugs.) unbekuemmert nichtsahnend blauaeugig ohne Bedenken"
"sensibel","","einfuehlsam gefuehlvoll empfindsam"
"Sortierfach","","Postfach Mailbox"
"unzuverlaessig","","wankend unbestaendig ohne Gewissheit ungleichmaeßig ungewiss schwankend wechselhaft"
"Ortszulage","","Ortszuschlag"
"nebeneinander","","Seite an Seite parallel"
"absolute Frequenz","","absolute Haeufigkeit"
"(jemanden) treffen","","(haeufiger) sehen (mit jemandem) verkehren Kontakt haben (den) Verkehr mit jemandem pflegen Umgang haben (mit) in persoenlichem Kontakt stehen"
"engl. (Abkuerzung)","","englisch"
"auf schaedliche Weise","","nachteilig schaedlich"
"kirchengeistlich","","kirchlich"
"bearbeiten","","behauen hauen"
"Lagerstaette","","Vorkommen Quelle"
